,rms_IBI,mean_IBI,std_IBI,skew_IBI,kur_IBI,mean+-std_IBI,mean_HR,std_HR,HRV,skew_HR,kur_HR,mean+-std_HR,low,mid,high,LF/HF,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,sp 0-6,arousal,valence
1_6_left,0.689671641186043,0.6878324468085106,0.05033386309103826,-0.2623913690203258,-0.5251579973223843,37.23404255319149,1.4618878288120805,0.11038892912037407,0.01218571567234297,0.589532850229808,-0.09658598818167174,37.23404255319149,0.0041561847681483265,0.0025785409179919084,0.0010869578681205036,3.8236852504089502,0.018068524999531203,2.535256946344386,22.00102773179249,27.683335147119386,33.97417476195033,59.186967665231975,79.67207964042875,99.61096233182582,105.09016527084817,112.97033147014668,122.72918672129721,131.76876644311477,138.05890393008153,142.84489319790814,147.02721795993142,148.29179377116,148.99422403980782,149.21903677653972,149.24270147289428,149.23585769885364,149.22707529733094,149.20624737022325,149.1976159263431,149.17909086725825,149.09705339985797,149.0478486691832,148.5174824045531,146.37764803909508,142.3013365051562,133.96284621404686,129.7610887118787,127.48279509327936,126.02411885251419,125.65672463081926,125.56085477531052,125.49422031034241,125.44248669677947,125.32444784666946,125.25309062630065,125.07177473063328,124.07768692626829,123.37990045225976,122.16194515053911,120.4594271365491,119.71491829163053,118.91723683110409,118.68145557564634,118.42826434344867,118.02489032677923,117.89521407564308,117.78518843001935,117.45077992832324,117.29253379997242,116.64248048034725,115.73388424366851,114.19173919979869,110.69368776474401,104.65056203166732,101.19693918268531,97.21084851349725,5.0,1.4369
1_6_right,0.6929863164033054,0.6913194444444445,0.04803603288414764,-0.2842575223762424,-0.4986986632379624,36.66666666666667,1.4537218615432255,0.10418775925877576,0.010855089179364612,0.6011035222094943,-0.042591257108234526,36.66666666666667,0.0020659618271691984,0.003605057976080196,0.0009171420932697655,2.2526082297713517,0.3665538426480667,7.654307753318212,73.1731210197681,110.83409279189168,297.2565589029579,509.3905048284747,672.1904757277573,915.2719981867194,1118.19908387693,1268.3905332181278,1409.4635247434248,1576.3766111756877,1693.9603243142744,1779.272875374577,1860.57206444076,1918.9006717589646,1957.76231959809,1982.8438736250664,1997.0216935728677,2006.7012199559333,2010.8159190756996,2012.9442957082067,2014.1616914301762,2014.7724516246692,2014.79519422167,2014.8190926793975,2013.2614320472182,2007.0451048957318,1993.0808596626541,1965.2123783507232,1949.8999069277145,1940.4913717381853,1933.36749906005,1931.579331904993,1931.2714582471817,1930.974406776625,1930.7094749824253,1929.6272243949738,1927.6851691206393,1924.9447969541302,1912.2096237143307,1899.6524803485747,1866.5646366035182,1820.7836412676372,1791.7728644657825,1754.9586040551355,1750.3641950437493,1742.2272165648048,1731.0412294019122,1728.2169963260792,1725.718676490334,1721.3634005549702,1717.5475612435905,1709.1534262509776,1700.4230682512227,1684.0599084945763,1656.7108200306698,1606.861284698238,1581.9012081222902,1546.8278363754096,5.0,1.4369
1_7_left,0.6697673487829994,0.6693978658536586,0.022244070813933713,0.2741782491415856,0.19859889482189885,24.390243902439025,1.495520139847673,0.049417890866962286,0.0024421279377389946,-0.06556076046926183,0.08403541255326319,24.390243902439025,0.0013275075716773937,0.0010581917568714975,0.00022427492389972932,5.919108336297582,0.01327958920003275,3.9129962469465167,13.395788190028249,36.400267943789814,46.88369838484769,64.92974272872722,98.56870368670351,136.95979774579547,142.44578950129056,152.02389627072742,172.56605155020372,183.0284366124232,191.8307612657949,201.83203969176216,207.6264960335709,211.04736490789324,210.38443545527082,210.62501564093074,210.64862085266572,210.61772740643917,210.60261708880319,210.59633008184977,210.58249906408503,210.5643086203768,210.55595850987353,210.53158571859845,210.48453262854494,210.36162436970628,209.98597323577502,207.89044975127933,201.11953354434988,183.85520648477515,179.3230896474348,178.58703972935857,178.2861153860181,178.2047450679778,178.17454369103277,178.1539671741369,178.14561537008333,178.13247608723222,178.11444767846731,178.0097028377246,177.78673208654888,177.32223130407903,176.73224548426393,174.41461342936628,170.31172204326336,168.75742163007382,167.85599361693656,167.66264880971752,167.62890032037694,167.60302010337915,167.5715796170041,167.50870911670216,167.4559122723099,167.3085477559534,166.63690338950255,165.58605169546107,163.5876540704093,161.3839128817335,6.4881,1.3823
1_7_right,0.6698087444698334,0.6694455030487805,0.02205612422933385,0.2805731132633088,0.5052402002645215,25.609756097560975,1.4953860966140884,0.04900625692350008,0.0024016132176521,-0.04538321884810557,0.355867762389817,25.609756097560975,0.0013435151259452896,0.0010379482630076679,0.00022368857385668186,6.006185755406912,0.012668076285494968,9.126159231908506,39.120355631907586,117.90927138661847,364.92247450656964,486.98366621069135,689.653372034332,1052.8765778690556,1177.68552817891,1350.4839945340116,1574.8791511640206,1701.6594698893803,1829.2835160258605,1956.4630601773379,2033.393076833673,2099.7238675182216,2142.6869382022205,2169.6268488657793,2185.106408151315,2196.538334414212,2201.571389210177,2203.9139392909124,2205.440320327046,2206.0576353336837,2206.362062754059,2206.511178936482,2206.4934437069496,2206.1657313207415,2205.2486794933498,2198.7000760740066,2176.845585502196,2118.712188477126,2102.5321746545656,2099.257824134367,2098.5798080252944,2098.4696428151246,2098.4379599023114,2098.3748214177576,2098.2579091032226,2098.157849915962,2098.063489077929,2096.8415844179053,2092.875505317381,2083.7770019700392,2071.171901654911,2015.356792838835,1915.351573018533,1879.6526101143752,1859.0418428869177,1851.7108557937306,1851.0491097800025,1850.7581829357753,1850.5535807938033,1850.1716076564019,1849.8192731170934,1848.7782048253816,1843.086563195551,1834.5507943828497,1820.3106244282617,1805.5373207732866,6.4881,1.3823
1_8_left,0.674618423439359,0.6739864864864865,0.029193034741312435,-0.8420729396459624,0.21528611367796957,24.32432432432432,1.4866125589043842,0.06712730925518506,0.004506075647841255,1.0413293354980222,0.5851896552542524,24.32432432432432,0.0017208160923331383,0.0005006819105875758,0.0001812361102713881,9.494885372216054,0.1072271155864032,3.8690581851139245,36.993692949599655,44.777663015950544,61.05703266584079,107.35338356452733,122.34142795059907,182.18963629846442,197.72667623527474,205.22154147227712,234.22432648207737,258.5021291689571,269.6961577801762,282.14659614229885,296.3338922860642,299.09690529639306,302.1030209773018,303.36859386214076,303.42314650790473,303.399469313827,303.3818656158417,303.3155067486489,303.2793989046318,303.25227391103056,303.23190226138263,303.1918134273627,303.07972254187337,303.0557239562463,302.2425102845932,289.4757697588148,270.255244010156,264.19322557875927,263.4947217233387,262.9755280259893,262.8045907982011,262.72352012915206,262.5798597379954,262.54061823066456,262.52402279287514,262.49266313785716,262.4675330020865,262.36454642743973,262.1179226417023,259.30596051833777,252.59718038338437,248.8431290132269,247.08259838194658,246.69572071097173,246.5916290277367,246.52113110850433,246.17386116495948,246.0785449903957,246.04165764871323,245.97936497244442,245.87345077445337,245.7284543428463,245.2168628937476,241.90647740298758,228.0120256272324,210.1078791421895,9.0,6.7884
1_8_right,0.6746094575276949,0.6739864864864865,0.028985103405231787,-0.8360097336242375,0.15366259369120083,36.03603603603604,1.486569314798878,0.06659737848689837,0.004435210821327193,1.027607586334575,0.5141883100283646,24.32432432432432,0.0016976047442317814,0.0004980325048304441,0.00017107924386933153,9.922914702197266,0.14553636106142043,7.57182805726849,82.73382446907777,104.3130930717549,312.1313342039787,531.7798431867412,603.2341772373348,943.6274117581635,1147.2158996353728,1225.006421891484,1438.6015171940903,1616.9538694704352,1707.136590172104,1803.9118272429614,1906.9359694320988,1952.472958891205,1990.5424653720493,2021.425895637563,2035.6711844111096,2044.08623850366,2049.4773151061354,2051.8079357219917,2053.162660683961,2053.7871032170556,2054.0706916311924,2054.167879813942,2054.093958609836,2054.0879304941404,2052.582297437477,2024.632185502852,1979.3642761434594,1962.0911354638865,1960.0376082341118,1958.883149960999,1958.6084177686257,1958.515620217356,1958.3680494071637,1958.3097326455757,1958.179121023202,1958.0105915934948,1957.7840504747167,1956.7032633910733,1954.65928468237,1925.0414461624314,1842.6997791140743,1793.332793017393,1763.00318748971,1754.7640195530842,1752.3408293808586,1751.5908800164384,1749.9442718780417,1749.4061332762753,1749.3387450392572,1748.9709496871155,1748.3819568839856,1747.0978099552171,1743.501187435658,1728.6473132693268,1663.1923046399313,1578.676308254508,9.0,6.7884
1_9_left,0.6967418200189887,0.6961219031531531,0.029384685021364612,0.024940743757768894,-0.4512168239448857,39.63963963963963,1.439098648177383,0.0609352746801322,0.0037131077003431604,0.17140947539416596,-0.41607512199474206,39.63963963963963,0.00354740980065497,0.0010910727933935334,0.0004760993692037109,7.450986138856073,0.06714539000852202,2.821699599835352,22.293530121838803,28.499122253541408,33.95511028964041,57.98583246042152,74.57996157129213,93.68248309412945,97.82751485181399,104.27579165080327,114.88822478172884,121.24565397376242,126.29914548406717,131.7002004192075,135.09589863094254,135.75200373828665,136.20341203253588,136.3991469024981,136.38430493301325,136.35437186872093,136.31946976880042,136.2642793554569,136.2289980567232,136.19497885426557,136.15612161503108,136.08251203111917,135.91499342951664,135.3127122285061,131.23707615900483,123.76823837777052,116.84639280080751,113.39880783503409,111.84532937403195,111.5779811074445,111.42385391847766,111.15922893385115,111.0383572253706,110.97609379438879,110.86405601394351,110.7926252899138,110.63491703425107,110.18404097001212,109.27277928935612,107.98477632683074,107.29828833626681,106.54712500575411,105.8315780590051,105.39921011443073,105.30731283703619,105.22780307556873,105.1679880208108,105.03837737622773,104.90705389795716,104.67471339325748,103.97822124322263,102.42664589925033,99.64150236785575,95.49979140215417,91.5358584331888,88.25002931254228,1.3823,1.3823
1_9_right,0.6966610717791037,0.6960548642533937,0.029056408614954808,0.03231021653976956,-0.5270078316058959,36.651583710407245,1.4391793464995684,0.06022925871567088,0.0036275636054392164,0.15335875918150235,-0.48448647073851925,36.651583710407245,0.0034958473191951983,0.0009995179995040265,0.00041949841529936746,8.333398152888016,0.06903173832181342,7.196064918201324,74.0998789674367,100.38451372923146,307.12337772447165,518.777628864647,658.5140403996509,924.7053263405016,1114.8728451062652,1264.5121193771422,1439.6241322401947,1575.1630561034121,1692.1383583535085,1797.5598170246583,1878.982153209333,1936.346972378526,1975.1033713088566,2000.050423787039,2016.6810596137345,2024.37667101663,2028.8673729992138,2031.2766809502357,2032.315493928795,2032.8597403843232,2033.061896427311,2033.0575484080869,2032.7051147961943,2031.300012967971,2015.3117706014405,1991.7784192678157,1966.8320797241488,1952.0821788628398,1947.2092845056632,1946.9519099769402,1946.7921398843268,1946.6132455245167,1946.3231288241575,1946.0751770827326,1944.9353572581006,1944.268517990059,1940.5489296228127,1929.0919702775611,1899.5400948014635,1859.1073567531262,1824.6786873373132,1779.7537734655014,1753.4291257989648,1737.7314630182186,1735.4423678554592,1734.3069273845506,1733.8002479530717,1732.0917773545973,1730.3042012260012,1728.0849764624,1719.1898853984192,1701.4361814974504,1672.5830607255343,1637.8883923319322,1602.6959410591787,1575.2666387698664,1.3823,1.3823
1_10_left,0.6886281042265895,0.6873301630434783,0.04226006272276595,-0.09480000061149872,-0.6525366335954526,32.608695652173914,1.460486982110272,0.09102330510736746,0.008285242072668907,0.34469520063910863,-0.5189977832280013,32.608695652173914,0.007067146423029538,0.001054454713369461,0.0005687845456684874,12.424997262757174,0.013662598308868085,1.9680597665516502,22.86142152357867,26.16024205303864,32.58365457210823,55.645343408242795,75.19281684008854,87.95975113628415,91.9235100167574,97.9576213466043,108.33849637949585,113.32344544106759,117.91895141650627,123.30788901179415,125.37571036358055,126.39639762898096,127.25957134363956,127.34921739121455,127.34441980732409,127.33904242991086,127.32948013200546,127.31746241918601,127.30975395722581,127.2978498275119,127.2789871206092,127.23736519852872,127.0141001575615,124.04759520934174,115.31878172365283,109.42546266483033,106.43545337830791,104.89212469971048,104.40952840723975,104.04210882276989,103.97536526363253,103.91138251236899,103.88752687634094,103.82804218368335,103.71165484106079,103.56364040109756,103.13621714261865,100.6169014569048,99.42991596480961,98.50398397350119,98.07292483939558,97.34732824371808,97.14671921590704,96.95880896524814,96.87232454965047,96.75761152740621,96.71141005920707,96.61107475859986,96.50637069678523,96.06184580317567,94.04577219023136,89.17469863296473,85.7426286432031,81.67619405677655,79.75010371534982,77.33651358665058,6.6,1.0
1_10_right,0.6871027435141082,0.6857546542553191,0.04302016168939927,-0.062288020568864885,-0.7651807920604017,35.1063829787234,1.4640603903676357,0.09288691644181608,0.008627979246068923,0.2955843709537435,-0.6717746767415731,35.1063829787234,0.008085917790477386,0.0009659281230522114,0.0005267338398353168,15.351050528679622,0.013323263007446287,5.920331140942096,77.26257785800209,99.90345007550206,290.1913184473376,516.4058576213555,714.2754079057726,892.3134141207885,1100.4136727410646,1262.7838513898557,1454.2745558969787,1562.4325152041833,1685.071271519807,1797.0653898577614,1867.4013558330423,1926.6654096610673,1971.9727768648665,1998.4498644988723,2009.066861581452,2019.1836763387714,2024.2310075209596,2026.3274486572864,2027.4205241252819,2028.161598668353,2028.4343943985182,2028.4011922796985,2027.788630392731,2018.946052930294,1989.6403717730627,1969.9205838533244,1957.512831816267,1951.177765062996,1949.0472542053599,1947.0001446431288,1946.6169602354107,1946.4174605107232,1946.2470247417325,1945.9759058852633,1944.8195887148515,1943.4217178879194,1934.878516771234,1880.3743913133264,1853.6122329125067,1818.5565539866468,1801.570440216334,1764.582912505642,1757.8053073233293,1752.006026936557,1750.9015317930625,1746.1162051338592,1744.5896781009649,1742.370603608349,1740.3666386105313,1733.878662558297,1707.0872647135352,1657.1458797521807,1623.371096537895,1585.7706485032256,1568.7673406475471,1548.7295266004232,6.6,1.0
1_11_left,0.6466055028552652,0.6454981435643564,0.03782622076919507,0.12664480776130882,-0.906608347954101,38.613861386138616,1.5545095359433632,0.09092712550040763,0.00826774215176688,0.06459734091546461,-0.8921522898007632,38.613861386138616,0.010863291980451837,0.0030448333992359714,0.0006555227584327753,16.571952446660752,0.061903697253550355,5.575362445526412,28.033903818995736,52.91287528445577,69.59779123222177,103.1991108803213,151.46069571183597,195.76976884888552,211.33631739582108,226.4854905381457,251.15125846955118,275.33383171920576,292.818825945563,306.82170619232187,319.0383117226572,327.76680870803386,330.0892201786067,330.186620727344,329.71133943664756,329.61329587381,329.58104463855636,329.5652702447053,329.5280806436384,329.48881004844765,329.4739651782229,329.4529202499235,329.38941550395214,329.205038951654,327.30056881187556,313.48813977766986,307.11991279802965,300.0884320410683,291.1661342812256,289.0678108863457,284.7910165961215,282.8343874258144,282.48327049444913,282.40678168059065,282.36547111126134,282.31992497583127,282.2374156275144,282.07718563050696,281.30122452193524,276.3925709153815,275.2460421845672,272.80522919902234,271.31651870889135,268.949246123439,267.37366196373125,266.3649541908447,265.53567330118574,263.37942714253944,261.9346137285409,261.4550862750737,261.18359648412894,260.6752537583537,258.28000008368303,249.88541349349245,241.07703641363116,238.40448948025937,6.5427,1.0
1_11_right,0.6472181584074789,0.6460526315789473,0.03882450002621179,0.04102141040026135,-0.9074896561295973,41.05263157894738,1.5534801813163057,0.09368371785352024,0.008776638990857987,0.15829501580795394,-0.8559288352598147,41.05263157894738,0.010952618776599274,0.002833422987710153,0.0008395942303944714,13.045133446728595,0.04304689114092008,11.595262714546813,67.07323099778421,134.53928322065684,338.7301006498905,527.998373823474,733.5660999000659,1018.3268544596833,1218.757760018972,1379.7659709172149,1562.598991381429,1751.91576331116,1902.768132260806,2002.128227324603,2096.169583908451,2175.520839135423,2211.7588186311805,2238.6942819431792,2258.9459389322515,2268.3823570721074,2273.274541594915,2276.150451601985,2277.787012507272,2278.3335291832955,2278.8072716725837,2279.0020697187224,2278.9384903104396,2278.56821785179,2274.041953062597,2240.9470999095583,2223.879964576655,2206.2808871829443,2183.7335053029633,2177.646091504581,2165.213797858506,2158.7988098812452,2157.5007428088534,2157.207937882504,2157.0772442910456,2156.930803535381,2156.4190556933945,2155.0985829715605,2146.245102060545,2088.7488231634293,2073.0955555168075,2042.4760097054186,2024.4512555662054,1993.7004740487273,1972.3686760795554,1960.6896450898091,1952.219819577903,1934.6062999319595,1923.9048680164663,1920.8728953292302,1919.111587300776,1915.6392261317858,1901.7539031062179,1852.326373957103,1805.7119558879406,1793.545175295166,6.5427,1.0
1_12_left,0.687326826407134,0.6863668893129771,0.03631335227888104,0.5738287318750397,-0.35158383939805127,35.1145038167939,1.4609295581611461,0.07541442733074902,0.005687335849624824,-0.36917305921355625,-0.566870140568339,35.1145038167939,0.0029310634013734395,0.0017508547273280425,0.0008721281861181355,3.3608171918163507,0.06546025927825584,3.466128410845223,21.462756497942905,34.84299108377474,43.00924249620831,63.21230455408732,92.41477883757722,125.50992772920384,131.11551170725963,139.33052317867293,157.89371028731614,166.4211486487615,173.48890313845078,182.24178970647733,187.30263070207462,188.40721511016272,189.40303062836912,189.66573429145188,189.67008695192814,189.61767886748038,189.59740694493897,189.57686670224558,189.561344279504,189.5382219036812,189.5154285172768,189.4571577226415,189.06853521678718,188.3309805981198,187.40251681759247,183.37230943668305,171.59961340125406,161.8582447241101,159.61354380987572,159.20147947407577,159.0220121203771,158.99250290944255,158.9619981881968,158.92939950140746,158.8779111424424,158.61423694908044,158.2152904402328,157.91659353785212,157.51020904658404,156.99462050093308,155.82556653965355,153.784232173084,151.45434497017365,150.5866318913515,150.22733871939434,150.0834214619266,150.04381690794577,149.94321205091865,149.71278160332272,149.2368631555649,148.88302112236798,148.43734489509524,147.10348361908427,144.4429837326094,141.77239403160414,136.833334594655,4.9317,6.6519
1_12_right,0.6873166139811894,0.686358173076923,0.03628479164988844,0.6052594792872196,-0.25083938251020577,35.38461538461538,1.4609362019904069,0.07525372013335796,0.0056631223939097655,-0.3917405966898687,-0.4964466674959387,35.38461538461538,0.0030242278286835072,0.001683199525500907,0.0007749917593411137,3.9022709496352066,0.05474140033273274,7.904543533540664,63.69981680686374,111.69360119097729,327.65821876458836,471.89945539018146,649.2631370833622,972.5892603436703,1120.072264615118,1261.8585737347482,1471.8856817621584,1589.821828917122,1702.474938399709,1824.3542182647002,1899.764613904606,1955.7094934174136,1996.192728714436,2021.478814736374,2037.2031424177098,2045.4014557887072,2050.1546265159914,2052.352404256023,2053.5672958477276,2054.2307485249885,2054.4449810008796,2054.47726525947,2053.5921299553675,2051.7050252152226,2048.852389803691,2036.5054096265167,1999.1351524735378,1966.655234610969,1960.2275202110927,1959.1255775032398,1958.7887841537506,1958.7385893634341,1958.5842527305185,1958.4457982990095,1958.1617779342942,1955.9642504149053,1951.1457212013538,1947.1142182726164,1938.0943814455145,1928.5211489395792,1896.8594442266854,1840.8888880464765,1771.9580840335004,1746.3256233423297,1737.7790137380698,1735.5108886163614,1735.1771613930514,1734.1476218847909,1731.7405953985092,1726.9696124575298,1723.3736813827281,1719.104812009029,1709.2923572622906,1691.638589033829,1672.192933168606,1638.0568032854876,4.9317,6.6519
1_13_left,0.6846863478246524,0.682861328125,0.049957996845570396,-0.30244485316937453,2.486258614992817,26.249999999999996,1.4727100674103222,0.11494192546227543,0.01321164622897528,1.5118391649686949,7.091755813954615,18.75,0.006647443237988078,0.006374983679320957,0.003049107661102412,2.180127426390933,0.19591312121138138,3.125021769237792,24.322489806761986,36.36718653070734,48.611989669303036,70.47262206395436,98.42458426321642,124.14429474496914,131.89814828753774,140.6032071576157,154.94362581456943,167.1752385899071,174.54523857277587,181.94653714038589,188.4446601881378,191.46182890787532,192.17790102934012,192.50977562804323,192.48184444158602,192.47488389989627,192.4364563685416,192.39002379001053,192.3192819169322,192.2489993494688,192.15928971644453,191.95843311680102,191.69551786743534,190.94602071544122,188.58372846813054,181.8677317837301,171.2314775644021,168.55593726035238,164.20484543045674,162.34461212664706,161.36452087153026,160.84621914000124,160.50253830613016,160.33640789769828,159.91588329645444,159.63304625973092,159.16269684343305,158.30409047971895,156.60512955653755,154.92897822127696,152.07742666442815,150.58351247911077,149.8034360401161,148.58367079407805,148.09491148200883,147.3014778505913,146.87998230258967,146.57366917901928,146.50451362814368,145.97966346857177,145.41667921912244,144.09629639833,142.0542830299507,140.18039598136278,135.39638500087608,130.02769290413931,6.4881,9.0
1_13_right,0.6823166083128068,0.681005859375,0.04227260905610053,0.1550766197934736,0.41765193154923264,28.125,1.474092049843812,0.09183575412224301,0.008433805735201074,0.26503029713135706,0.22977684305802182,28.125,0.0056391530663031765,0.00454993063646759,0.001301204608921302,4.333794260825767,0.11356511481715413,9.541364649032332,74.97184407604249,126.74466592098084,339.616417210379,502.61633166686806,685.7216990778496,941.5108999082789,1134.0241244259776,1285.876999977435,1468.831230074185,1623.861634941688,1741.1389839859007,1846.8344616917457,1933.819101731374,1993.8001519428767,2028.8425476796392,2056.130942760542,2070.552682105713,2079.1201639559526,2083.8489415275753,2086.0626354968067,2087.03929718996,2087.6082476905367,2087.7167786756763,2087.2688112491046,2086.308940856645,2083.943234164354,2076.643082910977,2058.48825896387,2023.317738151383,2013.6678545878297,1998.7052299263667,1988.4838015349392,1983.5928881204238,1981.2961372793748,1980.4450825631163,1978.3051168761947,1976.5553916946776,1975.234038888301,1971.5496701907507,1962.7494813574415,1946.1742435568933,1928.2244663042104,1879.7559412290761,1845.3476711239848,1822.5082232817372,1806.295223807591,1785.5178869725687,1771.0340520609973,1758.6696156915173,1747.595617719492,1744.412389831235,1739.5886263914547,1733.3928053475963,1722.7113865657482,1711.5384748775352,1694.0742279598496,1660.7498963183536,1631.509036692171,6.4881,9.0
1_14_left,0.7088491156507694,0.7081853693181818,0.03066841115135023,-0.5180975645236054,0.08470510430080624,32.95454545454546,1.4147836240613043,0.0630152600967139,0.003970923005056503,0.7670354452948993,0.5634731757820863,32.95454545454546,0.0006836693832682341,0.0008313216678971487,0.00024305193263962014,2.81285310445126,0.0493688787796682,1.9222301119549303,21.757197346964727,22.58606330190307,26.60990987370524,50.523307942000656,60.374574251265194,73.27253660745366,75.30541193823382,80.46244763019507,84.97730660904983,90.51356584051521,93.73643293423181,96.53608557913627,98.10234472602616,98.30414875191286,98.78879229097979,98.93594522200571,98.90601287009676,98.87165534589312,98.85396460076528,98.84243583163405,98.82692912388197,98.81353078539338,98.80429804400653,98.78402881511825,98.6928954629249,97.48323810573189,94.38168824814662,80.29875385271284,79.01669644240316,78.79535694133847,78.69679060445974,78.62609278172067,78.55083832206081,78.48989346506063,78.47786662591176,78.44796811029832,78.3907192645877,78.32232389487469,78.18073544630005,77.4787782963717,76.65252458206531,74.87204906869059,74.41996889495064,74.33706026392659,74.24920670863095,74.23601765664831,74.22044950174848,74.19266213719243,74.15040833704703,74.09731215196176,73.9617219895301,73.67693457737991,73.04805689119046,70.17146774732794,66.8827843167663,57.049942112139256,54.234469399168624,50.83963026732469,5.0,6.7338
1_14_right,0.7100066685088666,0.7094282670454546,0.028653154170926648,-0.3543437794470128,-0.3217145846790417,35.22727272727273,1.4119286026051854,0.0580824883164617,0.00337357544903191,0.5477818193607354,-0.08608999264884698,35.22727272727273,0.0005919870300294396,0.0008115987318905266,0.00020012773359505602,2.9580459409353157,0.1135941089616954,6.199840637181948,84.78142404146521,91.8888255355189,294.0708497535154,535.5957518212406,669.260420872348,882.3739615786276,1109.4652757760048,1284.2585981911711,1389.3841979207766,1562.0076521485623,1695.7257931502136,1779.215972967938,1853.3555353185902,1923.0358473015472,1957.5444784934439,1981.2940571741683,1998.837458093111,2006.5373777462046,2010.235684783334,2012.4911315943118,2013.8552807033443,2014.3439416322626,2014.6177331989327,2014.5983374628172,2014.289907082192,2009.1953236227764,1997.4958700367256,1941.6374851650148,1936.495055472608,1935.8296064443505,1935.6679209147524,1935.6063407145798,1935.4178881537957,1935.211570681861,1934.9364813836153,1934.5367591265297,1934.2817569291472,1932.7361796772634,1929.372384369849,1899.4971622692042,1863.3149030611692,1759.1409006247077,1735.0423951793296,1731.016520824978,1729.8815224016923,1729.4571792900088,1728.7532808504627,1728.139431619401,1727.1832007601124,1725.7582084572027,1724.4581419966885,1720.7142751783765,1711.5165002557605,1677.7333810918067,1641.8937935575132,1544.8368369757707,1515.5561101789135,1488.8936641989144,5.0,6.7338
1_15_left,0.6547950922354292,0.6537148178807947,0.037597203335936046,0.33551747201241683,-0.5096225371910013,30.4635761589404,1.5347216270475585,0.08717762305403828,0.007599937961351987,-0.09916691974051908,-0.604494716022673,30.4635761589404,0.013299024225624692,0.0014140793065076744,0.0007828048599239701,16.988939270147554,0.03746535797988905,5.613039757220037,23.450589867102533,52.640866097700794,72.66110687734789,102.97682239987972,161.23214228700482,200.01333443783014,219.63379629200506,239.76237037210888,267.05346482461573,292.53240935875147,307.3578955942246,325.0774834361773,337.29953707517257,345.19852414246196,348.398486362493,347.7611410310311,347.5860240413183,347.48574430896406,347.45786078383003,347.4425361892467,347.4326503861819,347.4210358364761,347.40782273285697,347.3922358345221,347.3379969056967,346.6589663133384,341.2034332348114,336.9234143077508,329.616838453281,321.26088406631067,313.0270138038014,306.86069905767715,303.1304377061286,301.3125359932766,300.99570427502334,300.8484954715283,300.7768683120361,300.6660138262311,300.42012690088154,299.41220112960383,296.2130148735005,294.7706217726842,293.42587105652046,290.65586666554145,288.666241381746,286.0406779152965,283.6658149372713,282.1901273034799,280.39514744334554,278.1862269259315,277.37333731048614,276.8403345890475,275.8467360505723,273.6304756312262,269.8766595028063,265.5194977842804,263.86533728914566,259.6711086027676,4.959,6.7065
1_15_right,0.6541086094194654,0.6530208333333334,0.03770761394341408,0.3122056812923833,-0.4403382425315172,31.333333333333336,1.5364009463409138,0.08777668357220751,0.007704746178935443,-0.058490922110078766,-0.5074436376195739,31.333333333333336,0.013314525821404808,0.0017032939161321183,0.0007359174144943667,18.092418468657844,0.036710811658306565,10.665158433147285,51.344966220707086,126.81136923440528,328.09541941999856,494.5461017608942,742.3997135845564,971.2572689668104,1173.3064141166606,1349.610615621494,1526.6606421271822,1689.3818716473256,1806.114021131334,1925.3193446476462,2010.0467276342083,2075.0238847143273,2120.344861792775,2144.193244841552,2159.653460103705,2169.917031380969,2175.087742612667,2177.366567826432,2178.9202958475908,2179.7263475666546,2179.984962757616,2180.161204574644,2180.137815768916,2178.5233878031463,2165.9505133480397,2156.139796852119,2139.7946403005285,2120.80535190959,2100.5037596946313,2085.1266222172057,2072.777840025873,2067.423352714794,2066.4017498101502,2066.1179248751982,2065.992628932968,2065.720310960029,2064.331133413626,2056.745606750356,2027.2019745296643,2009.431505626012,1994.2129921097744,1964.7387241052998,1943.5335080604173,1916.1028117726453,1890.653208651914,1879.851731451357,1863.0436669540381,1839.7898356407368,1834.0418955754997,1830.768427143782,1824.8260893094064,1812.0923949076048,1788.7937724876713,1765.0201732033433,1755.760265733562,1735.2731035884103,4.959,6.7065
