,mean_GSR,mean_diff1,mean_diff2,mean_diff_neg,pro_neg,local_min,ave_rise,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,sp 0-2.4,mean_SC,std_SC,mean_SCSR,std_SCSR,SCSR_diff1,SCSR_diff2,mean_SCVSR,std_SCVSR,SCVSR_diff1,SCVSR_diff2,ZC_SCSR,ZC_SCVSR,arousal,valence
32_2,409835.6201959493,29.69386436423116,-1.5944287411658646,158.18777779659257,0.08196721311475409,2,505.0,0.016896870486816404,0.0002767527096260255,6.787527266757272e-05,1.3511980393759253e-05,1.257430052077995e-05,5.915742182667087e-06,3.505780122956987e-06,1.323364712542768e-06,7.19993796609174e-07,7.937882840019739e-07,1.6308260309190239e-06,1.6071591649024998e-06,0.2485867556151686,0.035401121586229024,0.23921846285180326,0.057550912883854,2.862498538556067e-05,-8.899837988064511e-10,0.22468983690948113,0.07819272021689945,2.9021476541140772e-05,-1.0326685880569542e-09,0.317515409438153,0.3043816017452876,5.0,7.9424
32_3,422644.70178948354,5.558547394781995,-1.3142202423654539,244.87209480180783,0.23936895409985068,10,668.7,1.276760052855384,0.028601189351278433,0.014989371934765341,0.0038952060122612845,0.00140997442518977,0.0007524797809472133,0.00052971727495135,0.0004094918300682315,0.00020281284031089115,0.00018359174596378538,0.0002444729092262595,7.808702618527625e-05,0.24203837170487827,0.03925917123868019,0.23608779613840006,0.05062412428744177,1.8363483653370504e-05,-3.330375720047271e-10,0.2274603469136657,0.062443903970300904,1.642250022730607e-05,-1.3413756212930908e-10,0.3208292216589965,0.3076853873002839,5.0,4.1729
32_4,490399.3790019983,10.643683257871325,-2.7751252845519576,391.5521099423788,0.2011755783086841,5,1424.0,0.5640837436286205,0.0673332926345254,0.013699348311988007,0.002354399858464375,0.0007421129982612579,0.00012533864007333674,5.2624298969761446e-05,2.7359576462789152e-05,1.2211304582211915e-05,7.758129424805126e-06,6.90639352457733e-06,2.066989647092806e-06,0.20956487702743418,0.03695165443357436,0.20194086687736157,0.050020987722194384,2.3738295302056136e-05,-1.925282505931855e-09,0.188694405672819,0.06045328316694974,2.6982072687804008e-05,3.132864162945262e-09,0.30824173269803534,0.2240239731976421,5.0,5.2847
32_5,657594.0052603077,42.455732104473945,-1.2202437664020616,159.76437034984812,0.08551526836246036,5,441.4,0.045263039476993755,0.0006430327600378915,0.00012633051654371394,4.1295456295110295e-05,1.926776313445018e-05,1.9465564448702094e-05,1.3712000933264747e-05,1.0076484280789617e-05,9.5403106262147e-06,9.66985239434932e-06,8.046771976176147e-06,6.754266855422568e-06,0.161647818260079,0.039966590695983524,0.15944076501808685,0.04372800894555154,6.81831032558068e-06,-5.762570599857218e-10,0.15586861142959613,0.04884796441915562,6.743552944012765e-06,1.1060413499551638e-10,0.23312836438880663,0.22362699044223153,5.0,5.5559
32_6,509561.8925654787,22.14512934221802,-3.001810532795955,334.2426191651239,0.07314134233040126,5,380.0,0.007108555610966362,4.6839225283774244e-05,6.003512305951685e-06,2.9576587627692814e-06,4.5086095637401473e-07,2.9287208192826005e-07,2.8299668901761266e-07,1.6060227618988e-07,4.2352165235614827e-07,3.878648319215809e-07,2.593730203353243e-07,7.850793069426238e-07,0.19789677046677698,0.01843158601583113,0.1909967644939234,0.04000947718217147,2.1052236322109903e-05,-1.9181105423898366e-11,0.1803894646503692,0.057337820798055855,2.1059806453357052e-05,-4.434337636710523e-10,0.24725239042922653,0.2346876191505867,5.0,4.7695
32_7,641642.2754109506,44.42860791385331,-1.452855366283005,229.68487623396896,0.08349719101123595,9,453.8888888888889,0.04557439093862993,0.0011136758066944738,0.00022257844064092405,5.868298575361809e-05,2.2741999304649654e-05,2.2464206503692998e-05,1.534165434225459e-05,1.3177385007217091e-05,1.3136417994296154e-05,9.907657704901897e-06,1.1312865379731915e-05,1.0054507570693011e-05,0.16773195519170706,0.04922007388970668,0.1651028000691914,0.052900942161746255,8.043307355144044e-06,-3.4986851014161604e-10,0.1608702742261534,0.05829411718261419,8.21953870084419e-06,-3.678918562121925e-10,0.30528574253295,0.2711323330854599,4.8237,5.0
32_8,516734.0120529403,9.823603138513969,-2.363101628485245,243.3594743258421,0.22743234868828754,6,982.3333333333334,0.5046430930450179,0.02848735862414241,0.003117323974237031,0.00035218517623938585,0.0001008550773592304,3.531920043291849e-05,1.1951417411677964e-05,5.3291351888666796e-06,2.782811306012539e-06,1.4909778877678342e-06,1.021543163959925e-06,9.94247466622811e-07,0.19516645857354875,0.01872081869181398,0.18836667971134957,0.03751078111221398,1.9856527510324773e-05,7.951228582038309e-09,0.17899869013667719,0.053037569706722125,1.8239918733347398e-05,-1.8072415985626364e-10,0.21692983636210117,0.2169736271369164,6.2339,6.2339
32_9,647680.5690995902,28.313913766717356,-1.3076413037698473,158.81815753412621,0.18435894853459564,12,588.5833333333334,0.42403472856728086,0.004179075722869815,0.0009833338491093888,0.0002852959920914396,6.951589735101657e-05,4.700227982337564e-05,2.368246552860033e-05,1.3251125362769713e-05,9.631445881815685e-06,8.05733196376752e-06,6.387431583392548e-06,6.411232646606351e-06,0.1593257846390822,0.02785687130803448,0.15750217154569765,0.03300750777695241,5.589642258449438e-06,-2.905677706209823e-10,0.15449797818204525,0.03906290916433955,5.741504459260698e-06,-3.939229468876623e-10,0.19955555163671765,0.20379184168030673,5.2576,5.2847
32_10,394818.2200620415,9.622066761812627,-3.343998318805894,373.13556373610993,0.22427346355407338,3,2040.3333333333333,1.4532691149412633,0.09451364277391107,0.003066094798296416,0.00012645194431196508,7.50494371343672e-05,8.72928766653194e-05,8.240811980470545e-05,2.7884029362890946e-05,1.6018344945272644e-05,2.3436978964580066e-05,2.716653533932116e-06,1.3114665436453092e-05,0.26053476269165426,0.04570748152250718,0.2470973165460833,0.06292292363480825,3.970763527433828e-05,2.876909644255349e-08,0.22896823284791185,0.07837796608271366,4.0385628201305835e-05,-1.0834174336212024e-08,0.32811086027517145,0.31770658169565813,4.8508,3.1153
32_11,312288.4575229878,13.782954881753886,-1.8434432982476683,280.0866391738725,0.18163994925614116,4,1705.25,1.8185283722526084,0.15582130640912617,0.015360893419495768,0.0034444714122883638,0.0009824896160455121,0.00033359739671182695,7.413792938706397e-05,7.959138932464818e-06,3.148523985918333e-06,3.3118324002239805e-06,1.9118073728102147e-06,6.328800275661285e-06,0.3262397215169589,0.04606435612587328,0.3144331974529031,0.07415873918949746,3.651156893143612e-05,-6.837546205642785e-09,0.2954390141055573,0.09965656164862952,3.690383278028401e-05,2.9674184222209134e-09,0.38495587954741767,0.3964853209085584,5.3661,4.417
32_12,607639.8905777782,25.641742117983405,-0.8791151505097974,197.47496836911327,0.1807081807081807,6,556.3333333333334,0.3611541735099539,0.012488082769126878,0.00495377079501879,0.0004393188607572091,0.00013352952346199005,5.428646490060991e-05,4.064280405326422e-05,2.6464444360268975e-05,1.5516878224167636e-05,1.76553982331802e-05,1.5546403873697608e-05,1.547017967649944e-05,0.16690121154359486,0.02047494361421546,0.16277267337286658,0.03196807613808945,1.266322975315318e-05,9.945074768612527e-12,0.1562447160668769,0.04341313935100134,1.3257475460478237e-05,-1.31005414673802e-09,0.19882680771194677,0.1991145878264393,3.4136,4.1458
32_13,396389.6643794692,7.236247196487509,-1.6769789509804505,269.1794946832819,0.211363953650705,8,1312.75,1.6671000692234954,0.03259307148494781,0.005503234130778936,0.0018940162129044524,0.0004804165636111065,0.00021549259505345756,4.0614926501808014e-05,0.00013029677174232834,7.892842900683238e-05,9.973703209612327e-05,3.016573221619022e-05,2.3887608550991056e-05,0.2655410367110876,0.06075280995558305,0.2577442958341911,0.06996793114551718,2.4416438749614854e-05,-1.576300130776321e-09,0.24519892472323893,0.07927691026207999,2.3946802720988273e-05,4.552558709747867e-09,0.34054303147708853,0.33377885979846766,5.339,5.6644
32_14,470569.63425781904,49.29711494550065,-2.6943072435913193,259.6191267960692,0.11196958547951925,5,414.8,0.035806343671344776,0.002032788506478895,0.00024971709342717647,6.792596211065822e-05,8.409971581493153e-06,3.416007124921029e-06,1.3261103272176517e-06,7.102103708408532e-07,6.028996595585406e-07,3.593477192898287e-07,5.512644845652146e-07,5.366208535076362e-07,0.22044853140834939,0.04225582286887049,0.21407331222034903,0.057217475815322605,1.9584863259713432e-05,-1.4438451417238518e-09,0.20395270434734478,0.07428068613844058,2.0292373914265522e-05,-1.5303588770352166e-09,0.28656515977874003,0.29225235317298204,5.2847,6.1525
32_15,663366.4165755284,35.03745402196578,-1.9989094954918931,176.31058151899924,0.12050691244239631,4,422.0,0.033295346934330235,0.00039008218047121136,0.00011574761633495244,7.049599882145834e-05,4.9516753006964344e-05,3.549474621424545e-05,2.701991758473233e-05,2.5542599002965922e-05,2.0298748459803972e-05,2.1720558077906694e-05,2.0013430139635708e-05,1.7359311877171587e-05,0.15636403999100174,0.0311846365861667,0.15325527632449554,0.03791013037382739,9.50171889023679e-06,-3.670794458356972e-10,0.1482525054053387,0.04587654672036789,9.875180723019447e-06,-1.6116101791059697e-10,0.23406398584882365,0.22017334737401217,5.2305,6.6949
32_16,484556.5037432103,26.69936457414045,-2.305613322755334,156.6079552424817,0.12062135112593828,6,363.8333333333333,0.006513981490225703,0.00129956192111225,0.00016176107672379915,1.6967730683684485e-05,4.4357390859126085e-06,1.9663449844565057e-06,5.482206997832703e-07,4.2762169944661817e-07,3.3903490532454114e-07,1.6726840280231018e-07,3.195812201100052e-07,1.2374006785250796e-07,0.2102952983017894,0.02950221858509904,0.20425777861207428,0.044877833156652384,1.8355643493703967e-05,4.361526523855642e-10,0.19506199486237621,0.0599035246726572,1.8029894301521176e-05,-5.934965539921638e-11,0.2617990241413355,0.2489107844883026,5.7729,6.0983
34_1,255770.02548168218,1.4281947330664047,-0.795542862328861,22.49284777498083,0.37550283227978,8,514.875,0.1252356356876075,0.009123491300115536,0.0030026032601429753,0.00014628077604819802,7.143176998361409e-05,5.722827642678507e-06,3.2555075303008013e-06,2.981508202971203e-06,1.7271340652710014e-06,1.4575707408526568e-06,1.0702097715040669e-06,1.9479208219524865e-06,0.39106389664963154,0.0059041260321937026,0.3804162473822192,0.06044765216009033,3.256672202673629e-05,-2.621194066357e-09,0.3634570850820562,0.09269281482717842,3.316277258336462e-05,1.002814918700048e-09,0.39847460512862526,0.4028749048541518,1.0,9.0
34_2,254126.79559426295,4.751251449207839,-1.601687756699797,37.18770733028879,0.3726008344923505,6,524.6666666666666,0.10311640270813931,0.023284781913669086,0.0015539710208809538,0.0004262719612486176,9.711807386220838e-05,2.023227670139944e-05,5.6036901315260965e-06,1.561007315271893e-06,1.1195227923376385e-06,9.331089849341141e-07,5.076479433319574e-07,7.675185497731557e-07,0.3936375057060448,0.007312485688653162,0.3757369777572131,0.0784072651704973,5.439459402304839e-05,-2.704004836541073e-09,0.3479833462136631,0.11815820449794451,5.45494960686427e-05,2.111991924982414e-09,0.40492761451397935,0.41633535826923596,1.6237,9.0
34_3,270797.7539068969,1.70979211569808,-0.5635599875368401,16.750081388139996,0.34424756034925524,10,410.4,0.20322170804651207,0.00494988169388754,0.0005435966018489261,9.757589417973422e-05,5.787839711350692e-06,8.499425292546845e-06,1.4874114969750649e-06,1.7607739433922317e-06,6.55051489827059e-07,8.326438404284364e-07,1.356415603993763e-06,2.093734761539975e-06,0.3694176463975905,0.007170670104306618,0.3618145291086991,0.05074838802288515,2.3031791272493654e-05,2.7763769182100005e-10,0.34999641268209114,0.07819407500732918,2.2983679812237322e-05,-9.189653655777521e-11,0.3766705556526763,0.3836388517595992,2.1932,5.0
34_4,254742.4039435628,2.296929579585192,-1.0625766000310903,27.178716271718685,0.3824757926713499,7,540.0,0.12818860729410084,0.004431401847819148,0.0010539095069802985,9.481083806829583e-05,2.6622981792532442e-05,9.331114893817177e-06,1.0924454998433728e-06,6.539210306527088e-07,6.428036625750138e-07,5.60108041347115e-07,8.507305901739079e-07,6.772150567806788e-07,0.3926801783013247,0.007114492765559021,0.380217677791577,0.06519194043450523,3.7427188564636635e-05,1.7118205975259784e-09,0.36123603456516,0.09983267605205227,3.802856722375868e-05,-2.3473540032004786e-09,0.40372674936403297,0.4081871420953962,1.7051,9.0
34_5,312803.10143755574,3.9957035145814994,-0.7513151199610032,42.98070796064923,0.304921296584334,7,525.7142857142857,0.1946228162110202,0.018884825591173368,0.0038670732692905148,0.0002132551279967488,6.011445493770025e-05,2.2440725016486055e-05,8.6152138502064e-06,3.4736115528559285e-06,1.6581612132248346e-06,2.22998683517823e-06,1.1008338523039128e-06,1.9586929443164547e-06,0.32026499319041096,0.013812350236352229,0.31411558400221057,0.04505360663562571,1.8805535760669563e-05,-9.593413153941235e-10,0.3043424110696087,0.06803097443492573,1.8982997313292747e-05,-1.619664418482556e-10,0.32791868262873025,0.3343847420305779,3.1153,3.2508
34_6,252702.52322717904,2.2268283071582706,-1.38640359347721,32.91567919108216,0.38304798649626237,7,561.0,0.2155187108168376,0.04512212850546193,0.0035082884549480875,0.00044503897769332645,6.146621956696827e-05,8.607749188662116e-06,1.0933122735917517e-06,8.075911364573778e-07,1.824861385038072e-06,5.773124931049475e-07,4.256589795880419e-07,1.5365813288318557e-06,0.39593077454848624,0.009150905006431927,0.3796751721040682,0.07375190689941663,4.937426154493454e-05,4.457877520860723e-09,0.3554981395376338,0.11177766256519485,4.7442374646033486e-05,1.743514296931994e-09,0.4048277446438146,0.413038486662072,7.1017,6.2068
34_7,263068.94639334123,0.8097551109503619,-0.814768099312534,28.296013632251807,0.4167076858167499,9,546.4444444444445,0.3088448975934561,0.008554605235627417,0.0026063536594257562,0.00024043536133766213,4.91279095771624e-05,6.82500883976506e-06,3.347993942264539e-06,2.3782720733426943e-06,1.2573352886049123e-06,1.7283469511614498e-06,1.6827874248408415e-06,9.112905806814306e-07,0.3806465728913932,0.014115635434170387,0.3714276514926614,0.05624891218957521,2.8050784460514323e-05,9.107226653275173e-12,0.35718241039603366,0.0848168999133344,2.765637231997489e-05,4.7322646398298e-10,0.38951539637476884,0.39166310858132497,3.3593,7.7254
34_8,312931.59214934515,3.909473484635176,-1.7593972616942195,74.27462972910656,0.3664153671382836,7,767.5714285714286,0.1989900037384306,0.029282356247675886,0.0038095225253270706,0.00040250966300124907,0.00020956447354427478,3.544646223730788e-05,1.3782875786727977e-05,2.9426259455329125e-06,3.3947974113410046e-06,1.0583527742315173e-06,1.6497343680141414e-06,6.069597009337998e-07,0.32183402564405117,0.02710906817686095,0.3100161209623637,0.06160764795364997,3.655425919618814e-05,-7.3297112688231226e-09,0.29100896839888696,0.08798959516876745,3.7559712042138424e-05,-6.44530468218336e-11,0.3327399832311766,0.34096771907814316,9.0,1.0
34_9,296845.2289121915,2.2585933125652304,-0.8017819842104833,59.11864710505529,0.3712254877249584,15,514.4666666666667,0.40834104648909036,0.04996443246630577,0.018186583702002337,0.002010906233861432,0.0005066055272102383,0.00017207583989765608,7.897769769803156e-05,1.770874873552177e-05,4.346792528399069e-06,6.65563294842839e-06,1.3856200694826391e-06,1.4838316846205669e-06,0.3377285753600144,0.016722051486109373,0.3321380625109743,0.044416258235226415,1.713911654740848e-05,-1.3217346538268874e-09,0.3232335069117509,0.06626548486599854,1.701273696945365e-05,4.051870131027986e-12,0.3474769601940102,0.3484416627220875,6.6678,3.2508
34_10,275938.9114253847,4.3669477484029775,-1.454781601961796,64.13936258709097,0.33086743825319176,5,565.0,0.41343292564527984,0.037411006696524356,0.007227996516248532,0.00214758201128239,0.0002653975725554194,6.48909767025551e-05,2.4990727135928898e-05,4.041081621040333e-06,3.89037214310886e-06,2.034996600925268e-06,1.4599677121025907e-06,8.686892600680157e-07,0.362821781360689,0.012457225550923885,0.348657563347785,0.06802557851174353,4.311350612792379e-05,2.2581289949550594e-09,0.3268494422267244,0.10241966673042575,4.3841376997954504e-05,-2.179922427997662e-09,0.37717987313772433,0.3762719166341633,6.1797,1.0
34_11,251458.49363281133,3.589848767383851,-1.2460055827044607,36.366984914401876,0.3091307861018123,1,518.0,0.6939311932912262,0.029186791068514288,0.0024160690002702928,0.00031591496568405885,5.1671063313995106e-05,4.029239549007974e-06,1.4052724004962086e-06,2.443454352240705e-06,1.3125106198234852e-06,5.203466571960216e-07,6.845136884461045e-07,3.3934091823813904e-07,0.3980278229477451,0.012158270307699354,0.3830110170342221,0.07318863097569502,4.542631315979259e-05,2.4035957244066986e-09,0.36036590422442405,0.11092695819462312,4.4843578807195265e-05,-3.2466726775196873e-10,0.4185343439689461,0.4137128171483163,6.1525,5.0
34_12,268551.52042664005,2.4323866439537944,-0.9836511521346546,44.33559490340547,0.3383991019773767,3,805.3333333333334,0.2459506443847152,0.07465431595086508,0.0043364127226433406,0.0006396059411500193,0.0001327595388714039,3.460166771860972e-05,1.3220015442581425e-05,2.516769794515705e-06,2.1013941943131894e-06,1.8348047524718241e-06,6.896412737338262e-07,1.8177014242440101e-06,0.37263967077304216,0.010207663406986667,0.362181262447369,0.05967097708177745,3.161140431823946e-05,-3.952757437750042e-10,0.3461210980599374,0.09118539559504206,3.167660894835959e-05,-1.894029934898681e-09,0.38870613024802414,0.3931638158755228,6.0441,3.3322
34_13,258477.0717156593,1.5525274227805397,-0.6933348261842035,24.808500378343023,0.3645127488648271,9,555.4444444444445,0.4065086879908933,0.002692253906716395,0.0002542699566197036,3.0068225533393313e-05,4.072641142270716e-06,2.796795893192354e-06,9.934164260001342e-07,2.966987966260091e-06,8.806685760963021e-07,9.824581328505815e-07,7.743682100479834e-07,1.268955613715892e-06,0.3875018396596096,0.015968133141730886,0.37823851629143185,0.05706124234763167,2.8377038008375733e-05,-1.8465036833919497e-09,0.36303613527848855,0.0851946061808833,3.0217458296932517e-05,1.000879156775057e-09,0.4036768543775423,0.4036698966720091,2.9525,5.0
34_14,261993.70594970172,2.456982348004614,-1.5428372864145636,46.19691491776067,0.3989923814204964,5,696.0,0.29214396228349754,0.025859979974221382,0.004973055793840027,0.001953767306942267,0.0007025227616957155,0.0002460625282714917,0.00012451378767581897,6.632943395901119e-05,1.994721442004694e-05,1.0305903375595399e-05,1.1479889855563203e-05,1.5942713144805064e-05,0.38211194662640313,0.01267505604695814,0.36637306625784444,0.07268223011202446,4.6960796359125485e-05,2.2232856189496787e-09,0.34283625716314786,0.10958671435675277,4.646628600412549e-05,8.075397720243207e-10,0.3942502016301745,0.3967423103774195,6.6407,7.5898
34_15,247945.42357209217,1.78823039594333,-0.8913227512090526,25.285575571317764,0.4230118443316413,7,472.7142857142857,0.16642760023930075,0.010020174251021106,0.0012734633773976705,0.00011106227400218859,3.233092960387638e-05,1.0927767565112758e-05,1.409979649676218e-05,1.2467091295051337e-05,2.408559565770179e-05,1.0663165638011461e-05,1.2171159082032408e-05,2.3713061420130453e-06,0.403723302959741,0.01298904071355243,0.3933158295303865,0.0617008327665315,3.147771296854264e-05,4.147334910574421e-10,0.37735434068868845,0.09388324490608989,3.120135774637297e-05,5.652442844137595e-10,0.4136231268279722,0.41854140760997627,3.7119,6.9661
34_16,267149.62862594455,3.076222792107422,-1.2087836409338193,57.97685209049547,0.3319082377476538,4,583.75,0.22084694296705829,0.07021470857688318,0.015987271213263026,0.0019309760592685348,0.0008451097450670171,0.0001649979343610072,9.922777709413851e-05,1.7479863828726004e-05,3.26881375246629e-05,1.76942860405701e-05,1.156130076821551e-05,1.4332945515153415e-05,0.3746090009710892,0.010405030260309119,0.3615033253424495,0.06555351270787976,3.999903592660297e-05,2.4161249750189582e-09,0.3416191724878474,0.09955819095857132,3.9630927158889396e-05,-8.71641349819696e-10,0.38924640411280986,0.38664787008895174,4.0915,3.3051
35_1,387359.7719293314,21.611946688489823,-1.2731656250911283,109.31636632710271,0.11750717507175072,2,403.5,0.14563263280157818,0.005277545618252221,0.0006440622981120935,7.628052721741025e-05,2.0164199640471247e-05,4.476814759503552e-06,1.0256482003009607e-06,3.014191284515034e-07,3.10961959998071e-07,3.2421711440346486e-07,4.841453091242151e-07,2.2413776041459202e-07,0.26367557910643225,0.037195266938036875,0.2583394328802297,0.0534358858090048,1.633876517795865e-05,-7.018086999993216e-10,0.24984018853788104,0.07053329469934923,1.671843630879048e-05,-8.9968804191593e-10,0.30668327853426053,0.3181470978293408,2.7356,7.3458
35_2,299449.14602691424,8.703338381107217,-2.3805453556301845,105.96450361902914,0.31875607385811466,4,760.75,0.7363532613778524,0.15178998465092464,0.013914643657593422,0.0019120068574552114,4.4460483720811295e-05,7.185625138033301e-05,9.958645105248764e-05,2.3621848041308807e-05,8.954752112077309e-06,4.3008470304097786e-06,2.258317014313776e-06,5.472331905958861e-07,0.33537788851688005,0.02205057174946196,0.3198828987203377,0.06981711384260132,4.753118137205755e-05,2.669144950032883e-09,0.29658965436522605,0.10254468938760329,4.675142487538669e-05,-2.536187792203416e-09,0.35438811702920336,0.3498979416040317,7.9424,8.2949
35_3,668069.3117215012,44.134800889505186,-1.660888159553179,209.22848202407852,0.10651950718685832,5,359.6,0.02349678954170631,0.00020480921192421073,4.7317301475487526e-05,3.093613200179537e-05,1.803240336551758e-05,1.384294906720879e-05,1.1242327705408855e-05,9.744337379558678e-06,8.900277871178467e-06,8.095490733335245e-06,7.606313697563786e-06,6.98086345446032e-06,0.16154627786781134,0.04590422465113793,0.15927217677516983,0.04984974084320401,6.9143672907718765e-06,-1.366518890578596e-10,0.15561180485357504,0.05521121830173437,7.1150613862447775e-06,-4.680865851172589e-10,0.24589314743995908,0.2531294199656598,3.061,3.3051
35_4,365689.1184548667,10.36807090984926,-2.89457850815918,225.31941749943763,0.14525776132156082,9,617.4444444444445,0.4025678424845637,0.014944246058845192,0.0024664010489491308,0.0003586014302314368,0.00012360854269507555,3.475947168034432e-05,9.413382595594269e-06,3.836707118984089e-06,1.2089237094079085e-06,6.429900209324298e-07,9.773927248070604e-07,4.159274352912828e-07,0.27597148561349016,0.02638562108027372,0.26790781396780594,0.05292155558981229,2.4746394943716294e-05,-1.0275596432820512e-09,0.2552622159355577,0.0760664571040542,2.4924425636135123e-05,-8.165917098959572e-10,0.30592529508300403,0.3136676016777452,2.6,7.8881
35_5,474420.8990591135,6.103827830007636,-0.9869647239805244,118.9125264473645,0.20507715281234445,10,684.1,0.5777288011721713,0.07816090941530335,0.01760359666939547,0.002965556842964739,0.0007456886018974051,0.0001579684266138132,7.469014426747328e-05,2.75684024766618e-05,1.0920619289774939e-05,4.472249255103908e-06,2.7188849873991107e-06,7.13473604095325e-06,0.21113631099951347,0.008597970896068398,0.20720726073588563,0.029344657259496018,1.1995281596379796e-05,-5.588361143451846e-10,0.20093912224770694,0.044381925699438884,1.225885228354283e-05,-5.582986424755139e-10,0.22143378379719553,0.2230404329086638,3.1695,5.0
35_6,408299.06929461664,15.656732663417596,-2.5755520260785767,208.51158183863,0.15840154068367837,2,395.5,0.026989764621575252,0.0015553820219937854,0.00012718766176922258,2.1566623996977993e-05,6.1810745980669134e-06,4.131892055832658e-06,1.5162672534311164e-06,9.336232072060284e-07,1.965724947762216e-07,4.876097925446865e-07,2.5309660485494977e-07,2.0849707681911533e-07,0.24766117371469856,0.026552466320647294,0.23819083128401503,0.05290037649380228,2.8006700712114037e-05,1.1418176854082938e-08,0.22519848737834222,0.07479514869862812,2.5236027007399715e-05,7.909952480273439e-10,0.29861501115759537,0.3121049536742964,8.0508,2.0576
35_7,513827.1157005366,18.783714800105457,-1.253525460063804,221.15212006877323,0.10228310502283106,9,583.3333333333334,0.7517905914109394,0.007116527338713358,0.0005720923669474776,0.000393363815027216,0.00011646046872644066,2.0645298379689124e-05,4.981364855765011e-06,5.53784696849737e-06,6.881101239555015e-07,6.26240155379935e-07,3.3220848347239423e-07,8.945602007462642e-07,0.19868402128468793,0.028633347907300894,0.19471690712479514,0.03925913807670976,1.2201843987409785e-05,-9.545146876305259e-10,0.1883221166485426,0.05052360876905217,1.2646740776556574e-05,-9.280333761829883e-10,0.2352207735293155,0.2411888050945792,3.2237,3.278
35_8,323450.32942015084,5.259465129760183,-2.5546664381890403,148.82037037901247,0.2959817729908865,5,970.8,0.6323067463780335,0.08038536823801089,0.01622974599994581,0.0027579168701884326,0.0005502638735873508,0.00016058926475761976,3.612543232065092e-05,4.153346004534499e-05,2.1289700254844764e-05,5.913905337690504e-06,1.5096500953154711e-06,1.5592664057074189e-06,0.31185216360301937,0.02921766870067018,0.300348730471945,0.061244060374267606,3.70589261105477e-05,-1.6466120471400753e-08,0.2811256798947462,0.08586754008950079,3.574298087880039e-05,7.2678473431553686e-09,0.3309823769732173,0.3285864314182455,5.0,1.0
35_9,483780.68647716846,25.967917970552627,-0.9746692921930383,145.43647965266123,0.0939120801651644,9,401.44444444444446,0.04921938033628589,0.0019405504213723165,0.0003384231364721182,6.678445953271657e-05,1.7795169678175493e-05,5.588044316886187e-06,1.3063503300000584e-06,3.2200419027387937e-07,1.5507321949316257e-07,1.380533617483872e-07,1.4990090286381243e-07,1.6379296573320032e-07,0.21732095973331428,0.047639162197085735,0.21505297932745127,0.053023456884924394,6.936400570190249e-06,-2.5237444675987093e-10,0.21131392589266174,0.06018504516278787,7.0719014156856585e-06,-5.451853958818303e-10,0.27862252421681805,0.29424736936108564,6.6,1.7322
35_10,328390.1179146189,5.976096146875777,-3.2842276532574153,208.09831413671918,0.24056834884860362,5,1172.6,0.9231724372161603,0.08146338988911642,0.01795166340447088,0.006689920017421745,0.0009804274696884202,0.0004081744222534044,0.0002216597800657199,5.376150793087369e-05,1.153122807105547e-05,3.872419622050097e-06,2.7134149728872795e-06,3.796181272362918e-06,0.3069893716598008,0.027887051596395273,0.29394282947163086,0.06427405012476306,3.877802617422071e-05,4.1695994204897e-09,0.27418547725131687,0.08999634191343979,4.2100419485129806e-05,-7.812344240158305e-09,0.36203891587157644,0.33651437979653986,6.8576,1.0
35_11,377038.0490537088,9.86632208272054,-2.1604563202597267,286.31984403406994,0.20876585928489041,6,1071.1666666666667,1.2812246677165244,0.11601330300423056,0.012891211722788024,0.0038645726580034062,0.0010827551301134085,0.0003222460605130266,0.00010811987960755498,6.586735624624149e-05,2.1338909393670625e-05,3.1567963723087443e-06,5.94262241029394e-07,9.532199624415774e-07,0.2702284929025211,0.03667776949004113,0.2578127799026469,0.05914559235653987,3.826968736116747e-05,1.206958083035612e-08,0.24075799747593946,0.07972496573589082,3.370157825088983e-05,-3.47680637955096e-09,0.3075959163213372,0.2978866582463664,8.1593,1.0
35_12,348626.4950761121,21.74841684862847,-1.7031676440952959,215.0824327665849,0.14273393704182838,4,1594.5,1.0100408840070174,0.03714057208207793,0.0005280511517339261,0.00018487707047190832,2.2663969781952083e-05,1.5314885331750115e-06,8.950814741101547e-07,1.1907328629719052e-06,1.10358314290216e-06,1.3339500928366537e-06,2.035656275102084e-06,1.1838818247996814e-06,0.29437129530763495,0.04866074542835226,0.28816117344965786,0.06606930943619001,1.904370581205928e-05,-1.1192053733311657e-09,0.2782432727553221,0.08525401262092558,1.9615360715738252e-05,-1.3249088523641328e-09,0.3824189474269379,0.3552517252216421,3.3322,3.1424
35_13,345830.75289844297,6.378330767958138,-1.4236263494367698,119.8711389405307,0.2820979020979021,10,641.7,0.540324602403966,0.03814496781208529,0.02500559517726836,0.0026686207910198425,0.0006396265466312288,0.00036345656002861177,0.00013172962273718593,3.4673941737491284e-05,6.989384753334436e-06,3.7773812527854268e-06,1.742844424114512e-06,4.178318843062086e-06,0.29032193858992295,0.018610322411503906,0.28435988788447786,0.045395969841444866,1.8271828414775006e-05,-9.414545422230486e-10,0.2748331785880122,0.06688697045721723,1.8684300748424438e-05,-6.28762471495134e-10,0.30697733592907517,0.3025485556842358,6.261,7.4
