,AF3_theta,AF3_slow alpha,AF3_alpha,AF3_beta,AF3_gamma,AF4_theta,AF4_slow alpha,AF4_alpha,AF4_beta,AF4_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,F7_theta,F7_slow alpha,F7_alpha,F7_beta,F7_gamma,F8_theta,F8_slow alpha,F8_alpha,F8_beta,F8_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,F3_theta,F3_slow alpha,F3_alpha,F3_beta,F3_gamma,F4_theta,F4_slow alpha,F4_alpha,F4_beta,F4_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,FC5_theta,FC5_slow alpha,FC5_alpha,FC5_beta,FC5_gamma,FC6_theta,FC6_slow alpha,FC6_alpha,FC6_beta,FC6_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,T7_theta,T7_slow alpha,T7_alpha,T7_beta,T7_gamma,T8_theta,T8_slow alpha,T8_alpha,T8_beta,T8_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,P7_theta,P7_slow alpha,P7_alpha,P7_beta,P7_gamma,P8_theta,P8_slow alpha,P8_alpha,P8_beta,P8_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,O1_theta,O1_slow alpha,O1_alpha,O1_beta,O1_gamma,O2_theta,O2_slow alpha,O2_alpha,O2_beta,O2_gamma,asymmetry_theta,asymmetry_slow alpha,asymmetry_alpha,asymmetry_beta,asymmetry_gamma,arousal,valence
1_11,2.107801383217046,1.047032572092711,0.9017014924401197,0.3431661961361664,0.16783233816383447,2.6592416205412612,1.6563916136198664,1.4257338236161952,0.608707612160383,0.4151440088234592,0.5613958130845487,0.6053510330455314,0.539403904110826,0.29653464876787233,0.27727535773329204,1.1368843563995936,0.6148961361631767,0.49967147664219336,-0.13381364987700395,-0.3842318210936263,1.519497968516184,0.7207104263079858,0.6003847771046245,0.3572349681230195,0.3191632544682798,0.41405897115113,0.12122410473012005,0.11543361900850195,0.5119291906994671,0.6694873685228753,0.6980639536125705,0.22755266146335545,0.16756606276524427,-0.3092260339989841,-0.5784472102403441,0.9743669098319093,0.2961229792110814,0.2888024001190716,0.11190017225815346,0.04658471673830195,0.3077929318167645,0.0787809033655904,0.1386790700283705,0.45011099213152106,0.6166581253134902,0.8824425390003567,0.3380298465064815,0.2712828860764937,-0.03565303710419936,-0.1756117673046605,1.1099241186486706,0.5131059434748635,0.5887509664768806,0.6997737333805911,0.7035312365206223,0.256069794731792,0.19887773958013574,0.3500481566648128,0.689337004940535,0.766650138257272,1.1065954547249468,0.3548113724564839,0.3099940861911917,-0.3117260012898594,-0.4682200932045817,1.138440662688479,0.4294601001619236,0.4982476153559389,0.07765547016141008,-0.03990862961174086,0.03664673202581887,0.08573155323539901,0.2134038247334056,0.4204940044084575,0.45668273185400704,1.07575124443376,0.32496432542743725,0.3181232717117863,-0.35961306380846325,-0.6670575551431247,1.1118384903208847,0.5410752620298301,0.6878517691124075,0.16701261300021544,-0.06850335843857816,0.04152308825124366,0.24379681329988437,0.4016926880218543,0.54151748452068,0.5974105782738697,1.0578180287309047,0.4226533752389186,0.385999300590741,-0.34892296556586744,-0.7201706668209513,1.0418038687420197,0.48253519186734967,0.5853546082598489,-0.1840019087144785,-0.4478338935903783,-0.018434894270127903,0.06883247174510182,0.22556929463879444,0.18762308473976283,0.3036534951321976,6.5427,1.0
1_12,1.744661801875968,0.8323065766822678,0.7031442347843272,0.5354156592203048,0.39864816318926766,1.674968173247001,0.7245784007090569,0.6001985695023653,0.48895199681639107,0.3485433633709068,-0.08006600463749446,-0.12339458373693955,-0.1179687198553385,-0.053442302351223776,-0.05762138326732872,1.0981013214933917,0.4591839352797754,0.38846032349304,-0.12409228820003196,-0.20791734778147464,0.9705785071137343,0.3991169556999777,0.29941177391738316,0.14504499179675168,0.024222962768129904,-0.1457702107871144,-0.06904463534254189,-0.10216325159384027,0.30030585676516763,0.2610747367796054,0.4073452816271277,0.13919407413013676,0.09944395651626664,-0.2603289389161152,-0.4390325978421078,0.42249436472560786,0.1210426430032754,0.08994216004569469,-0.047934505334065854,-0.13326504998157154,0.0174392582142158,-0.02089456583125634,-0.0109389111076877,0.23976817065853093,0.3381727610171791,1.03188998351367,0.32841956356393376,0.274812848954179,0.2765584378975892,0.16813994189727216,0.89060500761122,0.33102092463195987,0.29926375007180556,0.3933084854719914,0.6079031558252825,-0.1612407847601952,0.002994918653972417,0.028142706892439556,0.13360978538440457,0.4670542890025087,0.861406495255366,0.3852502766723858,0.3630050620849794,0.6635806913827768,0.7321286015123781,0.8385271864720721,0.3808433938170671,0.4483316982636406,0.2627672936277295,0.2265334639605729,-0.026334687296565133,-0.005073567850884686,0.0979211334051906,-0.431268094633737,-0.5241813122259269,0.8260817509599285,0.3014432390540214,0.28570860772671525,0.0003339570222843474,-0.10270943120554032,0.9091741153012297,0.46487764458748515,0.5088076992794179,0.04367079559425368,-0.1151676073421687,0.09537286127492009,0.18597123674278224,0.2513490535917495,0.04985201973670793,-0.014342021853675998,0.8182961957577769,0.3202240332819748,0.27712687490112686,-0.31000708493340323,-0.5176918592085488,0.829668425058141,0.4075280798955665,0.4133512752122488,-0.2116928092712091,-0.38997958895905666,0.01309201475947601,0.10017537580141508,0.1555607832194262,0.11270758059433024,0.14598368832352926,4.9317,6.6519
1_13,1.713398208398613,0.7720958872433026,0.6615339113917144,0.12621729738824156,-0.04361506678381058,2.1032724967378216,0.9852577408843274,0.8031309966986021,0.21978581846218206,0.20287947510514112,0.42096094858765803,0.24060072629609672,0.1615907516459941,0.10730996456769615,0.2764067038552871,0.8424104371843015,0.3865462456500874,0.30025325253143625,-0.2662754030553706,-0.3804109303152918,0.8541092138243959,0.3031693184481062,0.2217531948731935,-0.1425933311959417,-0.18039992214709888,0.013467899971573357,-0.09569748623944228,-0.09013126987931909,0.1414395884026178,0.22628566500738492,0.36556443177357356,0.05514438084292539,0.035418228778114014,-0.47939355660047156,-0.5642786843952661,0.5368864703172848,0.17643833345499574,0.12875473228001522,-0.29804332194125144,-0.3679016889632462,0.19472312089922728,0.13874412575752165,0.10704591290610997,0.20580533388259264,0.22231234765656033,0.47269384711354356,0.19121954237034555,0.15440747985827424,0.011103491589302954,0.11840975371989139,0.535770271443601,0.15972149307227423,0.12966531421156563,0.14673566810772734,0.2244637416876406,0.07249203113361792,-0.036247581781741,-0.028477768813347425,0.15489538944732528,0.12149600259980228,0.7211957798796175,0.32914816613205067,0.33950559102701333,0.5756589215218331,0.6346543733266129,0.7593617059425537,0.36153029551048665,0.4217006309648843,0.2961403321312087,0.2502918130667376,0.04391188908175867,0.03726404141633634,0.09434907477409635,-0.31114050926748693,-0.41572591717341056,0.7170198858402455,0.32533055038667247,0.31125919989893247,-0.027094169538740654,-0.14924059488647096,0.7947021588884302,0.4910844528322956,0.5701822694621844,0.004936893572523625,-0.2522630109054089,0.08919733006377123,0.18854801318025236,0.28956941012355103,0.03686041663031288,-0.11805585179031518,0.7270052099478866,0.6117500452390364,0.4789393901906426,-0.32537920503596424,-0.5393933319027476,0.7228015654682614,0.5560708919346637,0.5610499386201082,-0.20311711795020612,-0.4278671659847526,-0.004839586773362782,-0.06401533439938968,0.0942526653582863,0.13983710619420947,0.12769825361181142,6.4881,9.0
1_14,2.30380748200122,1.0948747303275441,0.9605532540058644,0.3512603984017185,0.0761839841533836,3.2105937312326436,2.1807546826633146,1.956771641775995,0.6450461281337764,0.2833811757318522,0.7794533986191164,0.8483300408456138,0.8167374286269551,0.32589926555272863,0.23412057641036413,1.5653234000886367,0.6001230282584773,0.4532143071694679,-0.2942197255888095,-0.5816219601885592,2.42199210273157,1.6062054323902577,1.4009971674022457,0.26814402537755355,-0.25199347597555327,0.7557700434121488,0.820483511055299,0.7973067253080396,0.5699475762190216,0.36227213945361225,1.0661012254171158,0.4406394939009266,0.29980934097331874,-0.45522269962662487,-0.7170158782049081,1.1669761365241875,0.4212333934837196,0.31570896550561084,-0.25023334312663936,-0.33473428342508216,0.11561719694440495,-0.022338382011841067,0.01830307494627013,0.23171661269549101,0.4137422065759687,1.0537841348073376,0.4775185819765003,0.34316033950437996,-0.039137340581320845,-0.07387677590880305,0.9898431565788547,0.5042612197657848,0.3837617134973557,0.16217543230873244,0.08434624389250799,-0.07348208314667229,0.030778874688129915,0.04671004361836518,0.22770715203367317,0.18017251249161473,1.137041241884896,0.6666846878548671,0.5325819662117819,0.349762588731495,0.2816044741171314,1.1214692081619557,0.6342333419769481,0.5623877025886872,0.0050753887023526605,-0.1539735653812905,-0.017926045851555838,-0.03734361896374262,0.034301659473395134,-0.3772383038626985,-0.4632785366831422,1.1463169913248692,0.659876365833563,0.5313737458665917,-0.15603976606414818,-0.44365727116946585,1.1922694919789627,0.7141011912500682,0.660667371993342,-0.1085558255197881,-0.4721179027648498,0.052855468043547744,0.06234766180418669,0.14776501684416057,0.054613512046366684,-0.03275479153074948,1.1559661282364453,0.6856049989345234,0.5593531184002121,-0.3828608991461208,-0.6717870409190262,1.1465050874489802,0.6875061592864578,0.6208796772964467,-0.30478220776244436,-0.6273969256282999,-0.010891994984094903,0.0021887882475227294,0.07071683179194914,0.08965007393530264,0.051061562004134586,5.0,6.7338
1_15,2.091274506294241,1.0339545052862364,0.8749086200796765,0.3518359700925847,0.12123218554977261,1.8109760934389636,0.9359476473305246,0.7926321099513132,0.4967973392082217,0.2745373175111284,-0.3119511724638189,-0.1123581348985814,-0.09444203502568833,0.16536051093847262,0.1746888477120783,1.240523477934765,0.6160803306984041,0.5401659411195534,0.23895101111754022,0.17244481329683745,1.553031252610594,0.816309532894706,0.679337984760738,0.39507194234731136,0.2916430247261587,0.3450271720688241,0.2265239936021242,0.15887050081794063,0.17782993893217805,0.13637697316464373,0.6545401906229787,0.23317314358472346,0.23268136445706833,0.0345788879154111,-0.16234871017357552,0.6020635884867732,0.3348514183010692,0.24898876150375782,0.06417099793589646,-0.10452944709532144,-0.06034252035164718,0.1165296421106478,0.01877237906358638,0.03405600035551238,0.06646873795822048,1.0273870618186989,0.4618291950239162,0.44854644306979563,0.40604958775954714,0.3300492393621683,1.0083265645371549,0.5699320851739064,0.5526382178312513,0.5877503453921251,0.5640198741417177,-0.021940686732472337,0.12381939805659922,0.11926966081609292,0.2061917633664015,0.26303726341641204,1.0847280842858633,0.46171263668752127,0.41347521200414444,0.12126827472236212,0.04061286347467516,1.0816319620403225,0.5461913660950863,0.5188603937330165,0.07311978085642627,0.06596712530505391,-0.0035645273674301857,0.0969542127721797,0.12073730619625989,-0.05537629331043337,0.029181884838972785,0.9885167729570247,0.488284248065528,0.447097500468553,0.051481060584175245,-0.23916920976873968,1.1015111162736053,0.6738063971769103,0.6790805899960972,0.10856401482073304,-0.02332025227823936,0.1293606314166277,0.21040041125577613,0.2609060588865293,0.06562472897043521,0.2435131048803689,1.0143926677462551,0.7120073486445542,0.5597038607839624,-0.25690233554190467,-0.5654628067704108,1.012125958204564,0.6902556045744396,0.6451294953480764,-0.1945680505888465,-0.4318648088691164,-0.0026096398763240216,-0.025037387117335313,0.09803401538277119,0.07164204921601446,0.15260881854185135,4.959,6.7065
1_16,2.2886699492960565,1.1052030478098225,0.988256059505951,0.4109705913922669,0.24604332911311969,2.8488559858038345,2.0607700831478777,1.8440128918254661,0.837596178657189,0.5508080645577105,0.5682524060468134,0.8005483007307513,0.7553195069946437,0.4551452341847389,0.3371498646873118,1.2577354596667982,0.4926755817239592,0.4063710628189537,-0.03924449439909852,-0.22613455275138117,1.6445441140868424,0.818924114384638,0.6805287118871783,0.24256372551934616,0.16020758884412914,0.4180526438386025,0.3588867713236998,0.30555534659091577,0.3135193968774334,0.4176093182328355,0.8316051150677607,0.2959656387907821,0.19724867006225857,-0.15430411856892967,-0.2973923478567775,0.9966914770205937,0.4406660222824841,0.34232596452777025,0.04141848903836529,-0.08877559905662075,0.1878066931801302,0.165068241725272,0.16549032261152766,0.22159607071731216,0.23566472846285497,1.2435437249795644,0.46570509270448224,0.38723710834589264,0.21882781649641025,0.10495684637314447,1.1022896965725921,0.6214937625201211,0.48910708228947797,0.5077773755108326,0.41931172597217015,-0.16120608125989275,0.17745948059551242,0.11674734145400129,0.32091378623823996,0.34689920037899524,1.1522432226575967,0.5145097093322162,0.4562821296943285,0.3003160654700948,0.2822423814737248,1.09740200858948,0.525326713112949,0.5348841295785708,0.21002817764275875,0.06866835538854268,-0.06305451552261272,0.012452892059531956,0.09024768053799553,-0.10357499332774545,-0.24104773629827494,1.0904685939455203,0.48952253932228784,0.4202171982783415,-0.1467797068548189,-0.28820214699528063,1.1036458840503713,0.5975793281073043,0.6286758227960382,0.03327427120438912,-0.2795173027189502,0.015169752091964521,0.12376713527879905,0.23549278429883438,0.2043757359003188,0.009998463283155309,1.0822205049857496,0.4988235188293038,0.41283740063851354,-0.31580232395858093,-0.5843888128107501,1.0594481768816595,0.5424877140799049,0.5490591260231518,-0.20984693534491483,-0.4961887406120281,-0.026211606256985237,0.05022795932037767,0.15555777811934288,0.12138416000798491,0.10119650540302338,3.1297,6.7611
2_1,1.4598780744508129,0.49016100233453097,0.31679427576927005,-0.3293229483616298,-0.5239017366303538,0.8029551687250898,-0.01534759999083364,-0.13978030113378934,-0.6327742090496744,-0.8661685711049651,-0.6388985956948083,-0.5241090553078176,-0.48204960990781326,-0.3358088794346537,-0.37484579649163396,1.413263208357802,0.5348293851243034,0.4472249901319081,0.05655041875268297,0.020800285521471094,1.3710003263137032,0.550072044445294,0.46202297641520035,-0.021711827324201467,-0.29049439058386345,-0.048618579017080596,0.017546958854180485,0.01703516317428158,-0.08985969666205768,-0.3437962085869626,0.019587793507114815,-0.23837133865202936,-0.27891533247343236,-0.6471010920326737,-0.5833228469446873,0.37703558064464593,-0.2761161278333752,-0.32369919303737904,-0.5253664043611904,-0.5129180573539194,0.38976844659804344,-0.04342796198100833,-0.051513685582979175,0.13924173796712372,0.08087945676721751,0.6622794497963356,-0.023629037684381064,-0.10666839012995884,-0.31147230640049783,-0.496224588092546,0.6609101392510771,-0.0823355774614389,-0.11487274712589657,0.01216442779675379,-0.19196611668141045,-0.0015764757186016265,-0.06748567045737938,-0.009445334156778016,0.35626429861830045,0.3366331586874143,0.8291620285105485,0.10214458304658816,0.060228710264872094,0.13368226672298716,-0.14387917528581207,0.6630578233694734,0.16314897187102526,0.2167522854555906,0.24324695088400328,-0.13078352612166244,-0.18893694697747548,0.07011864229734958,0.17827880347393776,0.1254762020383348,0.015075780981442303,0.8102256145838644,0.06301360748468139,0.003702649428684397,-0.25660481057390305,-0.653116329597605,0.7473668020411616,-0.028260627290570637,-0.059097327303034505,-0.20628569430394128,-0.6980435053705231,-0.07224280836791235,-0.10469825243388584,-0.07217542432980617,0.05786730146418107,-0.05167824406683743,0.8356633238609064,0.06488364358109157,-0.005396256268565467,-0.3733110077224366,-0.6679588663597927,0.8673574645334343,0.05792310854506219,-0.009420804624235233,-0.35924890176909285,-0.813970270992294,0.03647304184952011,-0.008013440571693618,-0.004633399367264743,0.01618818347262091,-0.16653611719367462,1.0,9.0
2_2,1.6473041739288268,0.6038582443842538,0.40200000930141,-0.31281711155163655,-0.6655974080909712,1.0119452654961867,0.008389562553299316,-0.12090073132270653,-0.6798320893175821,-0.9300460106187918,-0.6239723910556568,-0.5951212237007625,-0.5384795190982653,-0.3990694378629546,-0.29538670553740676,1.1187539993504756,0.32515477483822885,0.23766341538366526,-0.025439498919545948,-0.20377981591122674,1.6283632969431425,0.7285584591949819,0.6036359817429887,-0.054182626264891544,-0.33412366661252924,0.527524837557715,0.4336924853595641,0.3980599612818812,-0.0330796743724461,-0.14894752028320998,0.3026281053975716,-0.12163254579051966,-0.18911324268344723,-0.5480771216361071,-0.6677319043524157,0.40757256695786925,-0.17533194635733831,-0.2306404396448817,-0.4722249680549715,-0.5206656664363835,0.12023727435174535,-0.06174507289258068,-0.047773557752856105,0.08710670100509064,0.16771661845053634,1.9028273868061771,0.8261983221320219,0.6809205565144059,-0.18260090124053432,-0.6528300307717945,0.6372123927018505,-0.12589923881341636,-0.18417888376605515,-0.5044938562502349,-0.5275778440469272,-0.8970865469791659,-0.7991092352852374,-0.7599017557271994,-0.35451025956411414,0.1432106326504798,0.9565219542885072,0.11098726214488436,0.09657076906296096,0.08667237465251815,-0.18740301602657106,0.8862205679349431,0.26869258547589925,0.2790707786726617,0.29520516164358207,0.008943454610305303,-0.08076118699954919,0.17959577862301676,0.20707264764153707,0.23557343032403819,0.22227894128967687,0.9631727141203477,0.10184628969516196,0.017339693823466795,-0.30714042190242513,-0.7163448099030183,0.8939930363293893,0.12128743251623844,0.05900852859272327,-0.18645468809411167,-0.6871704780767456,-0.07947806226405071,0.022378705902045957,0.04793625086755507,0.13805730089653892,0.0335755654534276,0.9851580321939096,0.1030825739303539,0.01894912197458227,-0.36576562243551136,-0.7360441323781507,1.0042873304445237,0.17297156081789675,0.07280378972369708,-0.3528601625427396,-0.7700697247726941,0.02201985850637613,0.08028947328740768,0.06192314736842874,0.014856866537574377,-0.039153385273560555,9.0,9.0
2_3,1.7569003370707172,0.7386227816283827,0.5418533163494075,-0.2302293213025976,-0.3761979079667004,0.9782530912482306,0.012504196932603094,-0.1417184896906294,-0.6762569790178709,-0.7858272745317703,-0.7145652912501755,-0.6836712217027962,-0.6567011375165834,-0.4726741995440248,-0.4394937895580713,1.4512648561271544,0.4323426639590592,0.31059407960228985,-0.16809931273730727,-0.3519969876468243,1.538449499159567,0.4642273075260083,0.3159553257406264,-0.13950839172604815,-0.46362447216852987,0.10003928498562215,0.03669207289262752,0.006172284335178862,0.032904631094031446,-0.1278129971051941,0.12470378063798718,-0.4596142338949001,-0.5340119084509363,-0.6585523117172829,-0.820572695860241,0.5124476630097988,-0.31725441114504666,-0.40999267748911594,-0.5433880221944545,-0.710610209717934,0.4189407883040433,0.16244583456783784,0.14181997088407436,0.13181626957369166,0.12592695189413605,0.3996882654233962,-0.24510385134342658,-0.2890582553245534,-0.49451701549537863,-0.7270786556521412,0.40496992576062063,-0.1514709714425657,-0.18617596039645515,-0.36874300966907847,-0.605563553894847,0.006080661234695631,0.10738320657761198,0.11789677674631761,0.1437990271082399,0.13899382311953262,1.1041297487672215,0.21199266619392243,0.13684294406217248,-0.3195316751136779,-0.6898594320809122,0.8375686187776953,0.21722061111938482,0.1831759869375217,0.027161965934116617,-0.3579130772865378,-0.29760503258766924,0.0060188213449058475,0.05329234935850629,0.37921784265188646,0.36458821896459614,1.1119268957731234,0.18126915625077003,0.06047911244382321,-0.40055551256671623,-0.875510786181579,1.0488161253026753,0.1608816330344139,0.08646063118815234,-0.264847716163211,-0.7848487649890118,-0.0725313656769333,-0.023467693954550378,0.02990341074244465,0.1549803601025202,0.10400109039550288,1.1263024424343882,0.19874464016632337,0.07904803537158439,-0.4189552003539778,-0.8519054096893949,1.1401746336292278,0.21452491756654177,0.11230685770331064,-0.3996478662205255,-0.8205586802576145,0.01596959255462119,0.018165717168601884,0.03827193166369125,0.022224729578424366,0.03607359614741488,4.9044,1.0
2_4,1.431114181971876,0.4350717878341641,0.26890487934397156,-0.06996477154715107,-0.42615097426808274,1.0235221582120244,0.16130563218542265,0.02896501890299746,-0.4997404123483875,-0.8816655997355493,-0.437599322051024,-0.305146648252616,-0.26942245897279515,-0.4580158333044948,-0.4811123114544958,1.2647538786627377,0.3331590709126434,0.21030492919069604,-0.23205716802863743,-0.5727246819083858,1.6989197287898223,0.8890937052355339,0.7294193986167732,-0.11461103251612761,-0.5361599310904872,0.46200068203886246,0.564929103251284,0.5353771178659682,0.13439679553439626,0.04207187567932335,0.1582402237786534,-0.35177973710385624,-0.42771524112155446,-0.6443335471053309,-0.9803749505158939,0.1360082821141232,-0.3045460644660411,-0.3937637348609228,-0.6440155607505682,-0.9802765429862051,-0.025589880760612915,0.05432623534985556,0.039068220931472476,0.00036609530377075354,0.00011329585496508391,0.754909311911471,-0.0382217984593992,-0.10502876848647483,-0.2628264502804705,-0.4505098970740751,0.6311352279552268,0.004183625255612966,-0.07194748429088926,-0.3458110477412224,-0.7099065681476339,-0.14154340048491484,0.04878229696167929,0.03806783112762236,-0.09524991716395684,-0.29006886532419696,0.8526948697775962,0.159415183142037,0.15512323132559094,0.08210872334414966,-0.23337955685722656,0.6659124569043239,0.11642144155034508,0.10501802557012672,0.050378509927098546,-0.3411761550769173,-0.21178668900707556,-0.049457988677748844,-0.05762184906796346,-0.03651451682155512,-0.12347215757427066,0.8437998648850114,0.05574688166702596,-0.013467592520246499,-0.2917820951396033,-0.7546971249342691,0.5610206670552955,-0.08306703373782404,-0.10778927451143118,-0.3855075011377138,-0.7773477678573553,-0.31452704161214146,-0.1584685707896399,-0.10816700802935654,-0.10748850162733148,-0.026071606754095315,0.8655530928952421,0.06926293200469405,-0.006524986878231331,-0.34224669624428367,-0.8048071375743409,0.8544432186734678,0.06608684264763749,-0.023475994686446844,-0.39642618290496157,-0.8351369743647242,-0.012790017899114034,-0.003656591706639051,-0.01951309177277141,-0.06229566636971395,-0.03490432987180636,2.884,8.4812
2_5,1.4394857928409728,0.467100241128868,0.2999177495693993,-0.2154706899644405,-0.4991033618182418,0.8039303243716698,0.005107839100510678,-0.11645060300953801,-0.5740848485740409,-0.9348911677887524,-0.6241105623942894,-0.486823276634671,-0.4457323363374997,-0.39090668223894004,-0.46346818506289666,0.8546068492565115,0.11211316439143962,0.05893987758468125,-0.304528908047287,-0.6182808484439373,1.1114830933917963,0.24562510752410974,0.1514073966998171,-0.23111113331645558,-0.6161671743213051,0.2874090382313442,0.1525120502494574,0.10605681610570547,0.08432461243407827,0.0024334524597087073,-0.027041667359760876,-0.4168806209000493,-0.4773209860318466,-0.7150039379037896,-0.9943738397409414,0.0906151302540233,-0.25226993632701994,-0.317629198151128,-0.6618388314466546,-0.9005758410568003,0.13463494070947665,0.18727831120545144,0.1818081014863475,0.061132266019002325,0.10757111069155799,0.053329287057074855,-0.27562030467089793,-0.2797314146354364,-0.4387816693822431,-0.7992229984544432,0.35615213496255915,-0.1164909159976941,-0.16283865394055994,-0.5420301636314082,-0.9449401750423639,0.33516682249393626,0.18118194397099172,0.1337711532973913,-0.11831249847901754,-0.16620675085136996,0.8154780325534163,0.09764366859681715,0.07855858405803876,0.14559782074730906,-0.18709135208793917,0.45854587797136503,0.1160420317312381,0.16449762786119485,0.17915926962114842,-0.20858619630544536,-0.3892648722731946,0.021178730998841013,0.09861938491037921,0.03861982836014102,-0.024741803459195206,0.8296569738350487,0.1085530792406088,0.0702357367831179,-0.2001963863288426,-0.7134071860456429,0.6981966183960757,0.044318121433164825,0.039937228738597334,-0.2807016213958542,-0.7920575725994229,-0.1502041849820216,-0.07381870372467463,-0.03486830521762421,-0.09242058146709152,-0.09030293375674374,0.8446282476935407,0.12940953892044238,0.07983749973999164,-0.3318989371023551,-0.8916957324446433,0.8540656734802933,0.12269380436276804,0.06404269991618262,-0.34358636853898605,-0.9004115385365642,0.010864810427182224,-0.007731621074787475,-0.01818243120421871,-0.01345484069026955,-0.010034105814436764,3.2116,5.0
